ds_type,pipeline_base_name,pipeline_category,chunk_size,operator_index,operator_name,chunk_parts,chunk_actual_time_sum,chunk_actual_time_mean,chunk_actual_time_median,chunk_actual_time_min,chunk_actual_time_max,chunk_input_count_sum,chunk_output_count_sum,chunk_input_count_mean,chunk_output_count_mean,full_pipeline_name,full_scale_token,full_scale_value,full_actual_time,full_input_count,full_output_count,chunk_minus_full_time,chunk_sum_to_full_ratio,chunk_sum_relative_error,chunk_sum_accuracy,chunk_input_coverage_ratio,chunk_output_coverage_ratio,avg_chunk_time_to_full_ratio,estimated_repeated_overhead,estimated_repeated_overhead_per_chunk,reason
image,image_pipeline_1781071560252,mixed,1000,8,image_tagging_mapper,53,176.879,3.337339622641509,1.02,0.881,21.312,11.0,11.0,0.20754716981132076,0.20754716981132076,image_pipeline_1781071560252_8G,8G,8192.0,16.403,11.0,11.0,160.476,10.783332317259038,9.783332317259038,-878.3332317259038,1.0,1.0,0.2034591003256422,160.476,3.0278490566037735,chunk_sum远大于full，重复固定开销/初始化开销很明显；chunk数量多，固定开销被重复计入多次；可能包含模型加载/外部库初始化/重型计算开销
image,image_pipeline_1781071560263,filter-heavy,100,1,image_size_filter,526,1177.83,2.2392205323193917,2.2325,1.967,3.106,52599.0,18782.0,99.99809885931559,35.70722433460076,image_pipeline_1781071560263_8G,8G,8192.0,2.697,52599.0,18782.0,1175.133,436.71857619577304,435.7185761957731,-43471.85761957731,1.0,1.0,0.8302634528436751,1175.133,2.2340931558935364,chunk_sum远大于full，重复固定开销/初始化开销很明显；chunk_size较小，固定开销占比更高；chunk数量多，固定开销被重复计入多次
image,image_pipeline_1781071560263,filter-heavy,100,2,image_deduplicator,526,789.14,1.5002661596958176,1.5095,0.795,1.659,18782.0,18782.0,35.70722433460076,35.70722433460076,image_pipeline_1781071560263_8G,8G,8192.0,11.588,18782.0,18780.0,777.552,68.09975837072834,67.09975837072835,-6609.975837072835,1.0,1.0001064962726305,0.12946722123712615,777.552,1.478235741444867,chunk_sum远大于full，重复固定开销/初始化开销很明显；chunk_size较小，固定开销占比更高；chunk数量多，固定开销被重复计入多次
image,image_pipeline_1781071560263,filter-heavy,100,3,image_shape_filter,526,821.813,1.5623821292775666,1.52,1.38,2.953,18782.0,155.0,35.70722433460076,0.2946768060836502,image_pipeline_1781071560263_8G,8G,8192.0,7.391,18780.0,155.0,814.422,111.19104316060073,110.19104316060073,-10919.104316060073,1.0001064962726305,1.0,0.2113898158946782,814.422,1.5483307984790875,chunk_sum远大于full，重复固定开销/初始化开销很明显；chunk_size较小，固定开销占比更高；chunk数量多，固定开销被重复计入多次
image,image_pipeline_1781071560263,filter-heavy,100,4,image_aspect_ratio_filter,526,423.161,0.8044885931558935,0.798,0.712,1.585,155.0,18.0,0.2946768060836502,0.034220532319391636,image_pipeline_1781071560263_8G,8G,8192.0,2.357,155.0,18.0,420.804,179.5337293169283,178.53372931692826,-17753.372931692826,1.0,1.0,0.34131887702838076,420.804,0.8000076045627376,chunk_sum远大于full，重复固定开销/初始化开销很明显；chunk_size较小，固定开销占比更高；chunk数量多，固定开销被重复计入多次
image,image_pipeline_1781071560263,filter-heavy,100,5,image_nsfw_filter,526,442.377,0.8410209125475285,0.791,0.72,2.838,18.0,18.0,0.034220532319391636,0.034220532319391636,image_pipeline_1781071560263_8G,8G,8192.0,17.031,18.0,18.0,425.346,25.974810639422234,24.97481063942223,-2397.481063942223,1.0,1.0,0.049381769276468125,425.346,0.8086425855513308,chunk_sum远大于full，重复固定开销/初始化开销很明显；chunk_size较小，固定开销占比更高；chunk数量多，固定开销被重复计入多次
image,image_pipeline_1781071560263,filter-heavy,100,6,image_face_ratio_filter,526,416.439,0.7917091254752852,0.787,0.71,0.919,18.0,0.0,0.034220532319391636,0.0,image_pipeline_1781071560263_8G,8G,8192.0,12.983,18.0,0.0,403.456,32.075714395748285,31.075714395748285,-3007.5714395748287,1.0,,0.06098044561929332,403.456,0.7670266159695818,chunk_sum远大于full，重复固定开销/初始化开销很明显；chunk_size较小，固定开销占比更高；chunk数量多，固定开销被重复计入多次
image,image_pipeline_1781071560263,filter-heavy,100,7,image_face_count_filter,526,419.5,0.7975285171102662,0.791,0.712,0.998,0.0,0.0,0.0,0.0,image_pipeline_1781071560263_8G,8G,8192.0,0.774,0.0,0.0,418.726,541.9896640826873,540.9896640826873,-53998.96640826874,,,1.0303986009176564,418.726,0.7960570342205323,chunk_sum远大于full，重复固定开销/初始化开销很明显；chunk_size较小，固定开销占比更高；chunk数量多，固定开销被重复计入多次
image,image_pipeline_1781071560263,filter-heavy,100,8,image_segment_mapper,526,413.585,0.7862832699619772,0.784,0.704,0.912,0.0,0.0,0.0,0.0,image_pipeline_1781071560263_8G,8G,8192.0,0.745,0.0,0.0,412.84,555.1476510067114,554.1476510067114,-55314.76510067114,,,1.055413785183862,412.84,0.7848669201520913,chunk_sum远大于full，重复固定开销/初始化开销很明显；chunk_size较小，固定开销占比更高；chunk数量多，固定开销被重复计入多次；可能包含模型加载/外部库初始化/重型计算开销
image,image_pipeline_1781071560263,filter-heavy,200,1,image_size_filter,263,570.257,2.1682775665399237,2.155,1.992,2.41,52599.0,18782.0,199.99619771863118,71.41444866920152,image_pipeline_1781071560263_8G,8G,8192.0,2.697,52599.0,18782.0,567.56,211.4412309974045,210.4412309974045,-20944.12309974045,1.0,1.0,0.8039590532220703,567.56,2.1580228136882127,chunk_sum远大于full，重复固定开销/初始化开销很明显；chunk_size较小，固定开销占比更高；chunk数量多，固定开销被重复计入多次
image,image_pipeline_1781071560263,filter-heavy,200,2,image_deduplicator,263,392.13,1.4909885931558935,1.492,0.883,1.586,18782.0,18782.0,71.41444866920152,71.41444866920152,image_pipeline_1781071560263_8G,8G,8192.0,11.588,18782.0,18780.0,380.542,33.839316534345876,32.839316534345876,-3183.9316534345876,1.0,1.0001064962726305,0.12866660279218964,380.542,1.4469277566539922,chunk_sum远大于full，重复固定开销/初始化开销很明显；chunk_size较小，固定开销占比更高；chunk数量多，固定开销被重复计入多次
image,image_pipeline_1781071560263,filter-heavy,200,3,image_shape_filter,263,411.507,1.5646653992395438,1.487,1.389,2.196,18782.0,155.0,71.41444866920152,0.5893536121673004,image_pipeline_1781071560263_8G,8G,8192.0,7.391,18780.0,155.0,404.116,55.6767690434312,54.6767690434312,-5367.67690434312,1.0001064962726305,1.0,0.21169874161000457,404.116,1.5365627376425854,chunk_sum远大于full，重复固定开销/初始化开销很明显；chunk_size较小，固定开销占比更高；chunk数量多，固定开销被重复计入多次
image,image_pipeline_1781071560263,filter-heavy,200,4,image_aspect_ratio_filter,263,206.661,0.7857832699619772,0.787,0.715,0.873,155.0,18.0,0.5893536121673004,0.06844106463878327,image_pipeline_1781071560263_8G,8G,8192.0,2.357,155.0,18.0,204.304,87.67967755621552,86.67967755621552,-8567.967755621552,1.0,1.0,0.3333828043962567,204.304,0.7768212927756654,chunk_sum远大于full，重复固定开销/初始化开销很明显；chunk_size较小，固定开销占比更高；chunk数量多，固定开销被重复计入多次
image,image_pipeline_1781071560263,filter-heavy,200,5,image_nsfw_filter,263,238.635,0.9073574144486691,0.777,0.71,14.39,18.0,18.0,0.06844106463878327,0.06844106463878327,image_pipeline_1781071560263_8G,8G,8192.0,17.031,18.0,18.0,221.60399999999998,14.011802008102872,13.01180200810287,-1201.180200810287,1.0,1.0,0.05327681371902233,221.60399999999998,0.8426007604562737,chunk_sum远大于full，重复固定开销/初始化开销很明显；chunk_size较小，固定开销占比更高；chunk数量多，固定开销被重复计入多次
image,image_pipeline_1781071560263,filter-heavy,200,6,image_face_ratio_filter,263,213.032,0.8100076045627377,0.767,0.704,11.338,18.0,0.0,0.06844106463878327,0.0,image_pipeline_1781071560263_8G,8G,8192.0,12.983,18.0,0.0,200.049,16.40853423707926,15.408534237079257,-1440.8534237079257,1.0,,0.06238986401931277,200.049,0.7606425855513308,chunk_sum远大于full，重复固定开销/初始化开销很明显；chunk_size较小，固定开销占比更高；chunk数量多，固定开销被重复计入多次
image,image_pipeline_1781071560263,filter-heavy,200,7,image_face_count_filter,263,204.268,0.7766844106463878,0.777,0.708,0.853,0.0,0.0,0.0,0.0,image_pipeline_1781071560263_8G,8G,8192.0,0.774,0.0,0.0,203.494,263.9121447028424,262.9121447028424,-26191.21447028424,,,1.0034682308092866,203.494,0.7737414448669202,chunk_sum远大于full，重复固定开销/初始化开销很明显；chunk_size较小，固定开销占比更高；chunk数量多，固定开销被重复计入多次
image,image_pipeline_1781071560263,filter-heavy,200,8,image_segment_mapper,263,203.707,0.774551330798479,0.774,0.712,0.844,0.0,0.0,0.0,0.0,image_pipeline_1781071560263_8G,8G,8192.0,0.745,0.0,0.0,202.962,273.43221476510064,272.43221476510064,-27143.221476510065,,,1.0396662158368846,202.962,0.7717186311787072,chunk_sum远大于full，重复固定开销/初始化开销很明显；chunk_size较小，固定开销占比更高；chunk数量多，固定开销被重复计入多次；可能包含模型加载/外部库初始化/重型计算开销
image,image_pipeline_1781071560263,filter-heavy,500,1,image_size_filter,106,233.293,2.2008773584905663,2.184,2.007,2.436,52599.0,18782.0,496.2169811320755,177.18867924528303,image_pipeline_1781071560263_8G,8G,8192.0,2.697,52599.0,18782.0,230.596,86.5009269558769,85.5009269558769,-8450.092695587691,1.0,1.0,0.8160464807158199,230.596,2.175433962264151,chunk_sum远大于full，重复固定开销/初始化开销很明显；chunk数量多，固定开销被重复计入多次
image,image_pipeline_1781071560263,filter-heavy,500,2,image_deduplicator,106,160.43,1.513490566037736,1.5145,1.36,1.602,18782.0,18782.0,177.18867924528303,177.18867924528303,image_pipeline_1781071560263_8G,8G,8192.0,11.588,18782.0,18780.0,148.842,13.844494304452883,12.844494304452883,-1184.4494304452883,1.0,1.0001064962726305,0.1306084368344612,148.842,1.4041698113207548,chunk_sum远大于full，重复固定开销/初始化开销很明显；chunk数量多，固定开销被重复计入多次
image,image_pipeline_1781071560263,filter-heavy,500,3,image_shape_filter,106,172.574,1.628056603773585,1.5194999999999999,1.429,2.245,18782.0,155.0,177.18867924528303,1.4622641509433962,image_pipeline_1781071560263_8G,8G,8192.0,7.391,18780.0,155.0,165.18300000000002,23.34920849682046,22.34920849682046,-2134.920849682046,1.0001064962726305,1.0,0.2202755518567968,165.18300000000002,1.5583301886792456,chunk_sum远大于full，重复固定开销/初始化开销很明显；chunk数量多，固定开销被重复计入多次
image,image_pipeline_1781071560263,filter-heavy,500,4,image_aspect_ratio_filter,106,86.83200000000001,0.8191698113207548,0.802,0.727,1.546,155.0,18.0,1.4622641509433962,0.16981132075471697,image_pipeline_1781071560263_8G,8G,8192.0,2.357,155.0,18.0,84.47500000000001,36.840050912176494,35.840050912176494,-3484.0050912176494,1.0,1.0,0.3475476501148726,84.47500000000001,0.796933962264151,chunk_sum远大于full，重复固定开销/初始化开销很明显；chunk数量多，固定开销被重复计入多次
image,image_pipeline_1781071560263,filter-heavy,500,5,image_nsfw_filter,106,128.549,1.2127264150943398,0.783,0.734,14.472,18.0,18.0,0.16981132075471697,0.16981132075471697,image_pipeline_1781071560263_8G,8G,8192.0,17.031,18.0,18.0,111.518,7.547941988139276,6.547941988139276,-554.7941988139276,1.0,1.0,0.07120699988810639,111.518,1.052056603773585,chunk_sum远大于full，重复固定开销/初始化开销很明显；chunk数量多，固定开销被重复计入多次
image,image_pipeline_1781071560263,filter-heavy,500,6,image_face_ratio_filter,106,103.337,0.9748773584905661,0.7725,0.722,11.426,18.0,0.0,0.16981132075471697,0.0,image_pipeline_1781071560263_8G,8G,8192.0,12.983,18.0,0.0,90.354,7.959408457213279,6.959408457213279,-595.9408457213278,1.0,,0.07508875903031395,90.354,0.8523962264150944,chunk_sum远大于full，重复固定开销/初始化开销很明显；chunk数量多，固定开销被重复计入多次
image,image_pipeline_1781071560263,filter-heavy,500,7,image_face_count_filter,106,82.605,0.7792924528301887,0.779,0.716,0.846,0.0,0.0,0.0,0.0,image_pipeline_1781071560263_8G,8G,8192.0,0.774,0.0,0.0,81.831,106.7248062015504,105.7248062015504,-10472.48062015504,,,1.0068377943542488,81.831,0.7719905660377359,chunk_sum远大于full，重复固定开销/初始化开销很明显；chunk数量多，固定开销被重复计入多次
image,image_pipeline_1781071560263,filter-heavy,500,8,image_segment_mapper,106,82.157,0.775066037735849,0.7715000000000001,0.716,0.869,0.0,0.0,0.0,0.0,image_pipeline_1781071560263_8G,8G,8192.0,0.745,0.0,0.0,81.41199999999999,110.27785234899328,109.27785234899328,-10827.785234899327,,,1.0403570976320122,81.41199999999999,0.7680377358490565,chunk_sum远大于full，重复固定开销/初始化开销很明显；chunk数量多，固定开销被重复计入多次；可能包含模型加载/外部库初始化/重型计算开销
image,image_pipeline_1781071560263,filter-heavy,1000,1,image_size_filter,53,130.437,2.4610754716981136,2.457,1.576,4.098,52599.0,18782.0,992.433962264151,354.37735849056605,image_pipeline_1781071560263_8G,8G,8192.0,2.697,52599.0,18782.0,127.74000000000001,48.363737486095665,47.363737486095665,-4636.373748609567,1.0,1.0,0.9125233487942579,127.74000000000001,2.4101886792452833,chunk_sum远大于full，重复固定开销/初始化开销很明显；chunk数量多，固定开销被重复计入多次
image,image_pipeline_1781071560263,filter-heavy,1000,2,image_deduplicator,53,87.124,1.6438490566037736,1.622,1.416,2.162,18782.0,18782.0,354.37735849056605,354.37735849056605,image_pipeline_1781071560263_8G,8G,8192.0,11.588,18782.0,18780.0,75.536,7.518467380048326,6.518467380048326,-551.8467380048327,1.0,1.0001064962726305,0.14185787509525144,75.536,1.4252075471698114,chunk_sum远大于full，重复固定开销/初始化开销很明显；chunk数量多，固定开销被重复计入多次
image,image_pipeline_1781071560263,filter-heavy,1000,3,image_shape_filter,53,100.344,1.8932830188679244,1.703,1.527,2.842,18782.0,155.0,354.37735849056605,2.9245283018867925,image_pipeline_1781071560263_8G,8G,8192.0,7.391,18780.0,155.0,92.95299999999999,13.57651197402246,12.576511974022457,-1157.6511974022458,1.0001064962726305,1.0,0.2561606032834426,92.95299999999999,1.7538301886792451,chunk_sum远大于full，重复固定开销/初始化开销很明显；chunk数量多，固定开销被重复计入多次
image,image_pipeline_1781071560263,filter-heavy,1000,4,image_aspect_ratio_filter,53,52.45,0.989622641509434,0.904,0.727,1.683,155.0,18.0,2.9245283018867925,0.33962264150943394,image_pipeline_1781071560263_8G,8G,8192.0,2.357,155.0,18.0,50.093,22.252863809927874,21.252863809927874,-2025.2863809927876,1.0,1.0,0.4198653549042995,50.093,0.9451509433962265,chunk_sum远大于full，重复固定开销/初始化开销很明显；chunk数量多，固定开销被重复计入多次
image,image_pipeline_1781071560263,filter-heavy,1000,5,image_nsfw_filter,53,93.773,1.7693018867924528,0.877,0.731,16.716,18.0,18.0,0.33962264150943394,0.33962264150943394,image_pipeline_1781071560263_8G,8G,8192.0,17.031,18.0,18.0,76.74199999999999,5.506018436967882,4.5060184369678815,-350.60184369678814,1.0,1.0,0.10388714032014873,76.74199999999999,1.4479622641509433,chunk_sum远大于full，重复固定开销/初始化开销很明显；chunk数量多，固定开销被重复计入多次
image,image_pipeline_1781071560263,filter-heavy,1000,6,image_face_ratio_filter,53,68.22200000000001,1.2872075471698115,0.839,0.702,13.271,18.0,0.0,0.33962264150943394,0.0,image_pipeline_1781071560263_8G,8G,8192.0,12.983,18.0,0.0,55.239000000000004,5.254717707771702,4.254717707771702,-325.4717707771702,1.0,,0.09914561712776795,55.239000000000004,1.042245283018868,chunk_sum远大于full，重复固定开销/初始化开销很明显；chunk数量多，固定开销被重复计入多次
image,image_pipeline_1781071560263,filter-heavy,1000,7,image_face_count_filter,53,45.34,0.8554716981132076,0.852,0.735,1.0,0.0,0.0,0.0,0.0,image_pipeline_1781071560263_8G,8G,8192.0,0.774,0.0,0.0,44.566,58.57881136950905,57.57881136950905,-5657.881136950905,,,1.1052605918775291,44.566,0.840867924528302,chunk_sum远大于full，重复固定开销/初始化开销很明显；chunk数量多，固定开销被重复计入多次
image,image_pipeline_1781071560263,filter-heavy,1000,8,image_segment_mapper,53,44.035,0.8308490566037735,0.827,0.723,0.989,0.0,0.0,0.0,0.0,image_pipeline_1781071560263_8G,8G,8192.0,0.745,0.0,0.0,43.29,59.107382550335565,58.10738255033557,-5710.738255033557,,,1.1152336330251993,43.29,0.8167924528301886,chunk_sum远大于full，重复固定开销/初始化开销很明显；chunk数量多，固定开销被重复计入多次；可能包含模型加载/外部库初始化/重型计算开销
text,text_pipeline_1781071569367,mapper-heavy,100,1,punctuation_normalization_mapper,100,154.731,1.54731,1.5485,1.387,1.611,10000.0,10000.0,100.0,100.0,text_pipeline_1781071569367_10000,10000,10000.0,1.52,10000.0,10000.0,153.21099999999998,101.79671052631578,100.79671052631578,-9979.671052631578,1.0,1.0,1.0179671052631578,153.21099999999998,1.5321099999999999,chunk_sum远大于full，重复固定开销/初始化开销很明显；chunk_size较小，固定开销占比更高；chunk数量多，固定开销被重复计入多次
text,text_pipeline_1781071569367,mapper-heavy,100,2,whitespace_normalization_mapper,100,151.146,1.5114599999999998,1.5145,1.398,1.588,10000.0,10000.0,100.0,100.0,text_pipeline_1781071569367_10000,10000,10000.0,1.524,10000.0,10000.0,149.62199999999999,99.1771653543307,98.1771653543307,-9717.71653543307,1.0,1.0,0.991771653543307,149.62199999999999,1.4962199999999999,chunk_sum远大于full，重复固定开销/初始化开销很明显；chunk_size较小，固定开销占比更高；chunk数量多，固定开销被重复计入多次
text,text_pipeline_1781071569367,mapper-heavy,100,3,fix_unicode_mapper,100,152.782,1.5278200000000002,1.5295,1.407,1.615,10000.0,10000.0,100.0,100.0,text_pipeline_1781071569367_10000,10000,10000.0,1.525,10000.0,10000.0,151.257,100.1849180327869,99.1849180327869,-9818.49180327869,1.0,1.0,1.001849180327869,151.257,1.51257,chunk_sum远大于full，重复固定开销/初始化开销很明显；chunk_size较小，固定开销占比更高；chunk数量多，固定开销被重复计入多次
text,text_pipeline_1781071569367,mapper-heavy,100,4,sentence_split_mapper,100,151.59,1.5159,1.515,1.409,1.6,10000.0,10000.0,100.0,100.0,text_pipeline_1781071569367_10000,10000,10000.0,1.522,10000.0,10000.0,150.068,99.59921156373193,98.59921156373194,-9759.921156373193,1.0,1.0,0.9959921156373194,150.068,1.50068,chunk_sum远大于full，重复固定开销/初始化开销很明显；chunk_size较小，固定开销占比更高；chunk数量多，固定开销被重复计入多次
text,text_pipeline_1781071569367,mapper-heavy,100,5,remove_long_words_mapper,100,151.851,1.51851,1.52,1.422,1.627,10000.0,10000.0,100.0,100.0,text_pipeline_1781071569367_10000,10000,10000.0,1.561,10000.0,10000.0,150.29,97.2780269058296,96.27802690582959,-9527.80269058296,1.0,1.0,0.9727802690582961,150.29,1.5029,chunk_sum远大于full，重复固定开销/初始化开销很明显；chunk_size较小，固定开销占比更高；chunk数量多，固定开销被重复计入多次
text,text_pipeline_1781071569367,mapper-heavy,100,6,clean_copyright_mapper,100,153.562,1.5356200000000002,1.525,1.405,2.284,10000.0,10000.0,100.0,100.0,text_pipeline_1781071569367_10000,10000,10000.0,2.788,10000.0,10000.0,150.774,55.07962697274032,54.07962697274032,-5307.9626972740325,1.0,1.0,0.5507962697274033,150.774,1.50774,chunk_sum远大于full，重复固定开销/初始化开销很明显；chunk_size较小，固定开销占比更高；chunk数量多，固定开销被重复计入多次
text,text_pipeline_1781071569367,mapper-heavy,100,7,clean_ip_mapper,100,152.877,1.5287700000000002,1.53,1.425,1.631,10000.0,10000.0,100.0,100.0,text_pipeline_1781071569367_10000,10000,10000.0,2.225,10000.0,10000.0,150.65200000000002,68.70876404494382,67.70876404494382,-6670.876404494382,1.0,1.0,0.6870876404494383,150.65200000000002,1.50652,chunk_sum远大于full，重复固定开销/初始化开销很明显；chunk_size较小，固定开销占比更高；chunk数量多，固定开销被重复计入多次
text,text_pipeline_1781071569367,mapper-heavy,100,8,clean_email_mapper,100,152.311,1.52311,1.525,1.41,1.604,10000.0,10000.0,100.0,100.0,text_pipeline_1781071569367_10000,10000,10000.0,2.815,10000.0,10000.0,149.496,54.1069271758437,53.1069271758437,-5210.69271758437,1.0,1.0,0.5410692717584369,149.496,1.49496,chunk_sum远大于full，重复固定开销/初始化开销很明显；chunk_size较小，固定开销占比更高；chunk数量多，固定开销被重复计入多次
text,text_pipeline_1781071569367,mapper-heavy,100,9,clean_links_mapper,100,152.141,1.52141,1.524,1.374,1.605,10000.0,10000.0,100.0,100.0,text_pipeline_1781071569367_10000,10000,10000.0,1.545,10000.0,10000.0,150.596,98.47313915857605,97.47313915857606,-9647.313915857607,1.0,1.0,0.9847313915857605,150.596,1.50596,chunk_sum远大于full，重复固定开销/初始化开销很明显；chunk_size较小，固定开销占比更高；chunk数量多，固定开销被重复计入多次
text,text_pipeline_1781071569367,mapper-heavy,100,10,replace_content_mapper,100,171.526,1.71526,1.545,1.471,2.285,10000.0,10000.0,100.0,100.0,text_pipeline_1781071569367_10000,10000,10000.0,2.842,10000.0,10000.0,168.684,60.353976073187894,59.353976073187894,-5835.39760731879,1.0,1.0,0.603539760731879,168.684,1.68684,chunk_sum远大于full，重复固定开销/初始化开销很明显；chunk_size较小，固定开销占比更高；chunk数量多，固定开销被重复计入多次
text,text_pipeline_1781071569367,mapper-heavy,100,11,remove_words_with_incorrect_substrings_mapper,100,154.166,1.54166,1.544,1.469,1.613,10000.0,10000.0,100.0,100.0,text_pipeline_1781071569367_10000,10000,10000.0,3.469,10000.0,10000.0,150.697,44.4410492937446,43.4410492937446,-4244.10492937446,1.0,1.0,0.444410492937446,150.697,1.50697,chunk_sum远大于full，重复固定开销/初始化开销很明显；chunk_size较小，固定开销占比更高；chunk数量多，固定开销被重复计入多次
text,text_pipeline_1781071569367,mapper-heavy,100,12,text_length_filter,100,373.166,3.7316599999999998,3.5795,3.384,5.021,10000.0,2314.0,100.0,23.14,text_pipeline_1781071569367_10000,10000,10000.0,3.448,10000.0,2314.0,369.718,108.22679814385151,107.22679814385151,-10622.679814385152,1.0,1.0,1.082267981438515,369.718,3.6971800000000004,chunk_sum远大于full，重复固定开销/初始化开销很明显；chunk_size较小，固定开销占比更高；chunk数量多，固定开销被重复计入多次
text,text_pipeline_1781071569367,mapper-heavy,100,13,words_num_filter,100,238.848,2.38848,2.2305,1.465,2.973,2314.0,1428.0,23.14,14.28,text_pipeline_1781071569367_10000,10000,10000.0,2.946,2314.0,1428.0,235.90200000000002,81.07535641547861,80.07535641547861,-7907.535641547861,1.0,1.0,0.810753564154786,235.90200000000002,2.35902,chunk_sum远大于full，重复固定开销/初始化开销很明显；chunk_size较小，固定开销占比更高；chunk数量多，固定开销被重复计入多次
text,text_pipeline_1781071569367,mapper-heavy,100,14,word_repetition_filter,100,184.127,1.8412700000000002,1.8195,1.424,2.883,1428.0,1420.0,14.28,14.2,text_pipeline_1781071569367_10000,10000,10000.0,2.913,1428.0,1420.0,181.214,63.208719533127365,62.208719533127365,-6120.871953312737,1.0,1.0,0.6320871953312737,181.214,1.81214,chunk_sum远大于full，重复固定开销/初始化开销很明显；chunk_size较小，固定开销占比更高；chunk数量多，固定开销被重复计入多次
text,text_pipeline_1781071569367,mapper-heavy,100,15,language_id_score_filter,100,197.704,1.9770400000000001,2.1494999999999997,1.436,2.936,1420.0,1397.0,14.2,13.97,text_pipeline_1781071569367_10000,10000,10000.0,3.622,1420.0,1397.0,194.082,54.5842076200994,53.58420762009939,-5258.420762009939,1.0,1.0,0.545842076200994,194.082,1.94082,chunk_sum远大于full，重复固定开销/初始化开销很明显；chunk_size较小，固定开销占比更高；chunk数量多，固定开销被重复计入多次
text,text_pipeline_1781071569367,mapper-heavy,100,16,document_simhash_deduplicator,100,116.855,1.16855,1.4235,0.75,1.553,1397.0,1397.0,13.97,13.97,text_pipeline_1781071569367_10000,10000,10000.0,2.188,1397.0,1397.0,114.667,53.40722120658135,52.40722120658135,-5140.722120658134,1.0,1.0,0.5340722120658135,114.667,1.14667,chunk_sum远大于full，重复固定开销/初始化开销很明显；chunk_size较小，固定开销占比更高；chunk数量多，固定开销被重复计入多次
text,text_pipeline_1781071569367,mapper-heavy,200,1,punctuation_normalization_mapper,50,77.9,1.558,1.556,1.479,1.626,10000.0,10000.0,200.0,200.0,text_pipeline_1781071569367_10000,10000,10000.0,1.52,10000.0,10000.0,76.38000000000001,51.25,50.25000000000001,-4925.000000000001,1.0,1.0,1.025,76.38000000000001,1.5276000000000003,chunk_sum远大于full，重复固定开销/初始化开销很明显；chunk_size较小，固定开销占比更高；chunk数量多，固定开销被重复计入多次
text,text_pipeline_1781071569367,mapper-heavy,200,2,whitespace_normalization_mapper,50,75.701,1.51402,1.5255,1.373,1.581,10000.0,10000.0,200.0,200.0,text_pipeline_1781071569367_10000,10000,10000.0,1.524,10000.0,10000.0,74.17699999999999,49.67257217847769,48.67257217847769,-4767.2572178477685,1.0,1.0,0.9934514435695537,74.17699999999999,1.4835399999999999,chunk_sum远大于full，重复固定开销/初始化开销很明显；chunk_size较小，固定开销占比更高；chunk数量多，固定开销被重复计入多次
text,text_pipeline_1781071569367,mapper-heavy,200,3,fix_unicode_mapper,50,76.363,1.52726,1.522,1.471,1.611,10000.0,10000.0,200.0,200.0,text_pipeline_1781071569367_10000,10000,10000.0,1.525,10000.0,10000.0,74.838,50.07409836065574,49.07409836065574,-4807.4098360655735,1.0,1.0,1.0014819672131148,74.838,1.4967599999999999,chunk_sum远大于full，重复固定开销/初始化开销很明显；chunk_size较小，固定开销占比更高；chunk数量多，固定开销被重复计入多次
text,text_pipeline_1781071569367,mapper-heavy,200,4,sentence_split_mapper,50,75.67,1.5134,1.5139999999999998,1.395,1.581,10000.0,10000.0,200.0,200.0,text_pipeline_1781071569367_10000,10000,10000.0,1.522,10000.0,10000.0,74.148,49.71747700394218,48.71747700394218,-4771.747700394218,1.0,1.0,0.9943495400788437,74.148,1.4829599999999998,chunk_sum远大于full，重复固定开销/初始化开销很明显；chunk_size较小，固定开销占比更高；chunk数量多，固定开销被重复计入多次
text,text_pipeline_1781071569367,mapper-heavy,200,5,remove_long_words_mapper,50,75.494,1.5098799999999999,1.5095,1.415,1.595,10000.0,10000.0,200.0,200.0,text_pipeline_1781071569367_10000,10000,10000.0,1.561,10000.0,10000.0,73.93299999999999,48.36258808456118,47.362588084561175,-4636.258808456118,1.0,1.0,0.9672517616912235,73.93299999999999,1.4786599999999999,chunk_sum远大于full，重复固定开销/初始化开销很明显；chunk_size较小，固定开销占比更高；chunk数量多，固定开销被重复计入多次
text,text_pipeline_1781071569367,mapper-heavy,200,6,clean_copyright_mapper,50,76.155,1.5231000000000001,1.529,1.398,1.586,10000.0,10000.0,200.0,200.0,text_pipeline_1781071569367_10000,10000,10000.0,2.788,10000.0,10000.0,73.367,27.315279770444764,26.315279770444768,-2531.5279770444768,1.0,1.0,0.5463055954088953,73.367,1.46734,chunk_sum远大于full，重复固定开销/初始化开销很明显；chunk_size较小，固定开销占比更高；chunk数量多，固定开销被重复计入多次
text,text_pipeline_1781071569367,mapper-heavy,200,7,clean_ip_mapper,50,76.299,1.5259800000000001,1.53,1.422,1.625,10000.0,10000.0,200.0,200.0,text_pipeline_1781071569367_10000,10000,10000.0,2.225,10000.0,10000.0,74.07400000000001,34.291685393258426,33.29168539325843,-3229.168539325843,1.0,1.0,0.6858337078651686,74.07400000000001,1.4814800000000004,chunk_sum远大于full，重复固定开销/初始化开销很明显；chunk_size较小，固定开销占比更高；chunk数量多，固定开销被重复计入多次
