ds_type,pipeline_base_name,pipeline_category,chunk_size,operator_index,operator_name,chunk_parts,chunk_actual_time,chunk_pred_time,chunk_actual_time_mean,chunk_actual_time_median,chunk_actual_time_min,chunk_actual_time_max,chunk_pred_time_mean,chunk_pred_time_median,chunk_pred_time_min,chunk_pred_time_max,chunk_self_mae,chunk_self_mape,chunk_self_valid_rows,chunk_self_rmse,chunk_self_accuracy,full_pipeline_name,full_scale_token,full_scale_value,full_actual_time,full_pred_time,chunk_actual_abs_error,chunk_pred_abs_error,full_pred_abs_error,chunk_actual_relative_error,chunk_pred_relative_error,full_pred_relative_error,chunk_actual_sum_vs_full_relative_error,chunk_pred_sum_vs_full_relative_error
audio,audio_pipeline_1781071552218,mixed,500,3,audio_duration_filter,43,158.844,177.3486557006836,3.694046511627907,3.557,3.415,4.257,4.124387341876362,4.112391471862793,4.029897689819336,4.252535343170166,0.4533377587961596,12.812931292777096,43,0.5166896576181694,87.1870687072229,audio_pipeline_1781071552218_8G,8G,8192.0,12.473,13.215689659118652,146.37099999999998,164.87565570068358,0.7426896591186516,11.735027659745047,13.218604642081582,0.0595437873100819,11.735027659745047,13.218604642081582
audio,audio_pipeline_1781071552218,mixed,500,4,audio_add_gaussian_noise_mapper,43,122.191,185.86931133270264,2.8416511627906975,2.825,2.717,3.371,4.322542124016341,4.332401275634766,3.9557948112487793,4.3752760887146,1.4808909612256427,52.24563160216662,43,1.484542676343357,47.75436839783338,audio_pipeline_1781071552218_8G,8G,8192.0,33.731,28.153209686279297,88.46000000000001,152.13831133270264,5.577790313720705,2.622513414959533,4.510340972182936,0.1653609532394742,2.622513414959533,4.510340972182936
audio,audio_pipeline_1781071552218,mixed,1000,1,audio_size_filter,22,48.944,48.32659196853638,2.224727272727273,2.2215,2.153,2.291,2.196663271297108,2.207435369491577,2.0135014057159424,2.2477917671203613,0.04657133067737926,2.0926036236239187,22,0.061414816299586214,97.90739637637608,audio_pipeline_1781071552218_8G,8G,8192.0,5.615,6.433547019958496,43.329,42.711591968536375,0.8185470199584959,7.716651825467498,7.606694918706389,0.14577863222769294,7.716651825467498,7.606694918706389
audio,audio_pipeline_1781071552218,mixed,1000,2,audio_nmf_snr_filter,22,4072.902,1720.669548034668,185.1319090909091,189.63549999999998,60.42,206.516,78.212252183394,79.64189147949219,44.425880432128906,82.8350830078125,106.91965690751509,56.70409905556074,22,109.06587409431953,43.29590094443926,audio_pipeline_1781071552218_8G,8G,8192.0,3812.413,1481.017822265625,260.48900000000003,2091.743451965332,2331.395177734375,0.06832654279586184,0.5486665405781934,0.6115274440975768,0.06832654279586184,0.5486665405781934
audio,audio_pipeline_1781071552218,mixed,1000,3,audio_duration_filter,22,89.611,94.46451091766357,4.073227272727273,4.1475,3.385,4.336,4.293841405348345,4.3000195026397705,4.112959384918213,4.322546005249023,0.22896460169011892,6.052980748251584,22,0.3265529086054787,93.94701925174842,audio_pipeline_1781071552218_8G,8G,8192.0,12.473,13.215689659118652,77.138,81.99151091766358,0.7426896591186516,6.18439830032871,6.573519675913058,0.0595437873100819,6.18439830032871,6.573519675913058
audio,audio_pipeline_1781071552218,mixed,1000,4,audio_add_gaussian_noise_mapper,22,75.141,96.92509078979492,3.4155,3.474,2.819,3.568,4.405685944990679,4.422801494598389,3.9558510780334473,4.465479373931885,0.9901859449906784,29.310915762360775,22,0.9998613840231342,70.68908423763922,audio_pipeline_1781071552218_8G,8G,8192.0,33.731,28.153209686279297,41.410000000000004,63.19409078979492,5.577790313720705,1.2276540867451307,1.8734722003437465,0.1653609532394742,1.2276540867451307,1.8734722003437465
audio,audio_pipeline_1781071552228,filter-heavy,100,1,audio_size_filter,213,472.839,390.5207200050354,2.219901408450704,2.219,2.123,2.324,1.8334306103522788,1.834717035293579,1.7873787879943848,1.8906681537628174,0.3864707980984253,17.380472237682255,213,0.3888188567538848,82.61952776231774,audio_pipeline_1781071552228_8G,8G,8192.0,4.914,6.712536811828613,467.925,385.6067200050354,1.7985368118286136,95.22283272283273,78.4710459920707,0.3660026072097301,95.22283272283273,78.4710459920707
audio,audio_pipeline_1781071552228,filter-heavy,100,2,audio_nmf_snr_filter,213,3190.68,5841.931953430176,14.979718309859154,14.941,11.038,22.46,27.426910579484392,27.37835121154785,25.989316940307617,30.432544708251953,12.447192269625239,85.55814761278856,213,12.55857273521933,14.44185238721144,audio_pipeline_1781071552228_8G,8G,8192.0,2821.116,1328.2833251953125,369.56399999999985,3020.815953430176,1492.8326748046875,0.13099922158464944,1.0707875725174631,0.5291638751489437,0.13099922158464944,1.0707875725174631
audio,audio_pipeline_1781071552228,filter-heavy,100,3,audio_duration_filter,213,740.649,834.3981742858887,3.477225352112676,3.495,2.843,3.689,3.917362320591027,3.925708293914795,3.7148547172546387,4.079230308532715,0.44013696847835054,12.872299664211502,213,0.4669675090655782,87.1277003357885,audio_pipeline_1781071552228_8G,8G,8192.0,11.102,13.447773933410645,729.547,823.2961742858887,2.345773933410644,65.71311475409836,74.15746480687162,0.21129291419659918,65.71311475409836,74.15746480687162
audio,audio_pipeline_1781071552228,filter-heavy,100,4,audio_ffmpeg_wrapped_mapper,213,318.678,833.8047161102295,1.4961408450704226,1.493,1.399,1.595,3.9145761319729084,3.90830135345459,3.756873607635498,4.075347423553467,2.418435286902486,161.80696225804428,213,2.419257253366234,-61.80696225804428,audio_pipeline_1781071552228_8G,8G,8192.0,54.899,38.555145263671875,263.779,778.9057161102295,16.343854736328126,4.804805187708337,14.187976395020483,0.29770769479094567,4.804805187708337,14.187976395020483
