ds_input_count,ds_scale_label,ds_scale_mb,ds_scale_records,ds_type,env_cpu_count,env_cpu_util,env_gpu_mem_util,env_gpu_util,env_mem_util,op_alphanumeric_filter_batch_size,op_alphanumeric_filter_max_ratio,op_alphanumeric_filter_min_ratio,op_alphanumeric_filter_num_proc,op_alphanumeric_filter_tokenization,op_audio_duration_filter_any_or_all,op_audio_duration_filter_max_duration,op_audio_duration_filter_min_duration,op_audio_ffmpeg_wrapped_mapper_filter_kwargs,op_audio_ffmpeg_wrapped_mapper_filter_name,op_audio_nmf_snr_filter_any_or_all,op_audio_nmf_snr_filter_min_snr,op_audio_nmf_snr_filter_snr_max,op_audio_size_filter_any_or_all,op_audio_size_filter_max_size,op_audio_size_filter_min_size,op_average_line_length_filter_batch_size,op_average_line_length_filter_max_len,op_average_line_length_filter_min_len,op_character_repetition_filter_batch_size,op_character_repetition_filter_max_ratio,op_character_repetition_filter_min_ratio,op_character_repetition_filter_rep_len,op_document_simhash_deduplicator_ignore_pattern,op_document_simhash_deduplicator_lowercase,op_document_simhash_deduplicator_tokenization,op_fix_unicode_mapper_normalization,op_flagged_words_filter_lang,op_flagged_words_filter_max_ratio,op_flagged_words_filter_tokenization,op_flagged_words_filter_use_words_aug,op_image_aesthetics_filter_hf_scorer_model,op_image_aesthetics_filter_max_score,op_image_aesthetics_filter_min_score,op_image_aspect_ratio_filter_max_ratio,op_image_aspect_ratio_filter_min_ratio,op_image_face_ratio_filter_max_ratio,op_image_face_ratio_filter_min_ratio,op_image_nsfw_filter_hf_nsfw_model,op_image_shape_filter_max_height,op_image_shape_filter_max_width,op_image_shape_filter_min_height,op_image_shape_filter_min_width,op_image_size_filter_max_size,op_image_size_filter_min_size,op_image_tagging_mapper_local_files_only,op_image_tagging_mapper_pretrained_model_name_or_path,op_image_tagging_mapper_text_encoder_type,op_image_watermark_filter_hf_watermark_model,op_language_id_score_filter_lang,op_language_id_score_filter_min_score,op_maximum_line_length_filter_batch_size,op_maximum_line_length_filter_max_len,op_maximum_line_length_filter_min_len,op_perplexity_filter_batch_size,op_perplexity_filter_lang,op_perplexity_filter_max_ppl,op_process_number,op_process_time,op_remove_long_words_mapper_max_len,op_remove_long_words_mapper_min_len,op_remove_repeat_sentences_mapper_lowercase,op_remove_words_with_incorrect_substrings_mapper_lang,op_remove_words_with_incorrect_substrings_mapper_substrings,op_remove_words_with_incorrect_substrings_mapper_tokenization,op_replace_content_mapper_pattern,op_replace_content_mapper_repl,op_sentence_split_mapper_lang,op_special_characters_filter_batch_size,op_special_characters_filter_max_ratio,op_special_characters_filter_min_ratio,op_stopwords_filter_lang,op_stopwords_filter_min_ratio,op_stopwords_filter_tokenization,op_stopwords_filter_use_words_aug,op_text_action_filter_lang,op_text_chunk_mapper_max_len,op_text_chunk_mapper_split_pattern,op_text_entity_dependency_filter_any_or_all,op_text_entity_dependency_filter_lang,op_text_length_filter_max_len,op_text_length_filter_min_len,op_token_num_filter_hf_tokenizer,op_token_num_filter_max_num,op_token_num_filter_min_num,op_type_alphanumeric_filter,op_type_audio_add_gaussian_noise_mapper,op_type_audio_duration_filter,op_type_audio_ffmpeg_wrapped_mapper,op_type_audio_nmf_snr_filter,op_type_audio_size_filter,op_type_average_line_length_filter,op_type_character_repetition_filter,op_type_clean_copyright_mapper,op_type_clean_email_mapper,op_type_clean_ip_mapper,op_type_clean_links_mapper,op_type_document_simhash_deduplicator,op_type_fix_unicode_mapper,op_type_flagged_words_filter,op_type_image_aesthetics_filter,op_type_image_aspect_ratio_filter,op_type_image_blur_mapper,op_type_image_deduplicator,op_type_image_detection_yolo_mapper,op_type_image_face_blur_mapper,op_type_image_face_count_filter,op_type_image_face_ratio_filter,op_type_image_nsfw_filter,op_type_image_remove_background_mapper,op_type_image_segment_mapper,op_type_image_shape_filter,op_type_image_size_filter,op_type_image_tagging_mapper,op_type_image_watermark_filter,op_type_language_id_score_filter,op_type_maximum_line_length_filter,op_type_perplexity_filter,op_type_punctuation_normalization_mapper,op_type_remove_long_words_mapper,op_type_remove_repeat_sentences_mapper,op_type_remove_specific_chars_mapper,op_type_remove_table_text_mapper,op_type_remove_words_with_incorrect_substrings_mapper,op_type_replace_content_mapper,op_type_sentence_split_mapper,op_type_special_characters_filter,op_type_stopwords_filter,op_type_text_action_filter,op_type_text_chunk_mapper,op_type_text_entity_dependency_filter,op_type_text_length_filter,op_type_token_num_filter,op_type_whitespace_normalization_mapper,op_type_word_repetition_filter,op_type_words_num_filter,op_word_repetition_filter_batch_size,op_word_repetition_filter_lang,op_word_repetition_filter_max_ratio,op_word_repetition_filter_min_ratio,op_word_repetition_filter_rep_len,op_word_repetition_filter_tokenization,op_words_num_filter_batch_size,op_words_num_filter_lang,op_words_num_filter_max_num,op_words_num_filter_min_num,op_words_num_filter_tokenization,operator_index,operator_name,pipeline_base_name,pipeline_name,pipeline_scale_token
1000.0,1000,,1000.0,text,64,0.155,0.9053927553927554,0.0,0.051102189637327516,,,,,,,,,,,,,,,,,,,,,,,,,,,,en,0.05,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,30,5.597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,flagged_words_filter,text_pipeline_1781071569408,text_pipeline_1781071569408_1000,1000
1000.0,1000,,1000.0,text,64,0.156,0.9053927553927554,0.0,0.0527030304900354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,en,0.8,,,,,,,30,3.557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,language_id_score_filter,text_pipeline_1781071569408,text_pipeline_1781071569408_1000,1000
953.0,1000,,1000.0,text,64,0.162,0.9053927553927554,0.0,0.05230398837231832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,en,2313.0,30,3.515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,perplexity_filter,text_pipeline_1781071569408,text_pipeline_1781071569408_1000,1000
927.0,1000,,1000.0,text,64,0.171,0.9053927553927554,0.0,0.051940772162999964,,,,,,,,,,,,,,,,,2.0,2060.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,3.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,average_line_length_filter,text_pipeline_1781071569408,text_pipeline_1781071569408_1000,1000
927.0,1000,,1000.0,text,64,0.16899999999999998,0.9053927553927554,0.0,0.05059071266908312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,620.0,167.0,,,,30,3.582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,maximum_line_length_filter,text_pipeline_1781071569408,text_pipeline_1781071569408_1000,1000
619.0,1000,,1000.0,text,64,0.168,0.9053927553927554,0.0,0.05066789109819495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,2.982,,,,,,,,,,3.0,0.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,filter,,,,,,,,,,,,,,,,,,,,,13,special_characters_filter,text_pipeline_1781071569408,text_pipeline_1781071569408_1000,1000
612.0,1000,,1000.0,text,64,0.16699999999999998,0.9053927553927554,0.0,0.05228676139107602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,6.778,,,,,,,,,,,,,,,,,,,,,,,,EleutherAI/pythia-14m,1710.0,288.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,filter,,,,,,,,,,,,,,,14,token_num_filter,text_pipeline_1781071569408,text_pipeline_1781071569408_1000,1000
356.0,1000,,1000.0,text,64,0.2,0.9053927553927554,0.0,0.05162682952061583,,,,,,,,,,,,,,,,,,,,3.0,0.6,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,2.877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,character_repetition_filter,text_pipeline_1781071569408,text_pipeline_1781071569408_1000,1000
356.0,1000,,1000.0,text,64,0.198,0.9053927553927554,0.0,0.05145765305794255,,,,,,,,,,,,,,,,,,,,,,,,\p{P},True,character,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,2.236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deduplicator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,document_simhash_deduplicator,text_pipeline_1781071569408,text_pipeline_1781071569408_1000,1000
10000.0,10000,,10000.0,text,64,0.145,0.9053927553927554,0.0,0.05199504168392331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,1.571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mapper,,,,,,,,,,,,,,1,whitespace_normalization_mapper,text_pipeline_1781071569408,text_pipeline_1781071569408_10000,10000
10000.0,10000,,10000.0,text,64,0.149,0.9053927553927554,0.0,0.05135016238986041,,,,,,,,,,,,,,,,,,,,,,,,,,,NFKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,2.176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mapper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,fix_unicode_mapper,text_pipeline_1781071569408,text_pipeline_1781071569408_10000,10000
10000.0,10000,,10000.0,text,64,0.16899999999999998,0.9053927553927554,0.0,0.05208901997904004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,1.493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mapper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,punctuation_normalization_mapper,text_pipeline_1781071569408,text_pipeline_1781071569408_10000,10000
10000.0,10000,,10000.0,text,64,0.16899999999999998,0.9053927553927554,0.0,0.051660558681485426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,2.837,,,,,,,●■,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mapper,,,,,,,,,,,,,,,,,,,,,,,4,replace_content_mapper,text_pipeline_1781071569408,text_pipeline_1781071569408_10000,10000
10000.0,10000,,10000.0,text,64,0.16,0.9053927553927554,0.0,0.04955500998990183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,1.517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mapper,,,,,,,,,,,,,,,,,,,,,,,,,,5,remove_specific_chars_mapper,text_pipeline_1781071569408,text_pipeline_1781071569408_10000,10000
10000.0,10000,,10000.0,text,64,0.159,0.9053927553927554,0.0,0.05166246128572481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,1.556,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mapper,,,,,,,,,,,,,,,,,,,,,,6,sentence_split_mapper,text_pipeline_1781071569408,text_pipeline_1781071569408_10000,10000
10000.0,10000,,10000.0,text,64,0.163,0.9053927553927554,0.0,0.05291526793437144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,4.082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mapper,,,,,,,,,,,,,,,,,,,,,,,,,7,remove_table_text_mapper,text_pipeline_1781071569408,text_pipeline_1781071569408_10000,10000
10000.0,10000,,10000.0,text,64,0.21100000000000002,0.9053927553927554,0.0,0.051676219573523884,,,,,,,,,,,,,,,,,,,,,,,,,,,,en,0.05,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,30,6.329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,flagged_words_filter,text_pipeline_1781071569408,text_pipeline_1781071569408_10000,10000
10000.0,10000,,10000.0,text,64,0.214,0.9053927553927554,0.0,0.05064019332219305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,en,0.8,,,,,,,30,4.892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,language_id_score_filter,text_pipeline_1781071569408,text_pipeline_1781071569408_10000,10000
9600.0,10000,,10000.0,text,64,0.218,0.9053927553927554,0.0,0.05270139968640164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,en,2313.0,30,6.848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,perplexity_filter,text_pipeline_1781071569408,text_pipeline_1781071569408_10000,10000
9310.0,10000,,10000.0,text,64,0.22,0.9053927553927554,0.0,0.05116027730961562,,,,,,,,,,,,,,,,,2.0,2060.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,5.663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,average_line_length_filter,text_pipeline_1781071569408,text_pipeline_1781071569408_10000,10000
9308.0,10000,,10000.0,text,64,0.214,0.9053927553927554,0.0,0.05138101823004196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,620.0,167.0,,,,30,4.988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,maximum_line_length_filter,text_pipeline_1781071569408,text_pipeline_1781071569408_10000,10000
6081.0,10000,,10000.0,text,64,0.21,0.9053927553927554,0.0,0.05191794091212737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,4.341,,,,,,,,,,3.0,0.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,filter,,,,,,,,,,,,,,,,,,,,,13,special_characters_filter,text_pipeline_1781071569408,text_pipeline_1781071569408_10000,10000
5981.0,10000,,10000.0,text,64,0.207,0.9053927553927554,0.0,0.05102717267017472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,8.999,,,,,,,,,,,,,,,,,,,,,,,,EleutherAI/pythia-14m,1710.0,288.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,filter,,,,,,,,,,,,,,,14,token_num_filter,text_pipeline_1781071569408,text_pipeline_1781071569408_10000,10000
3450.0,10000,,10000.0,text,64,0.23199999999999998,0.9053927553927554,0.0,0.05304206938833901,,,,,,,,,,,,,,,,,,,,3.0,0.6,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,4.319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,character_repetition_filter,text_pipeline_1781071569408,text_pipeline_1781071569408_10000,10000
3450.0,10000,,10000.0,text,64,0.22899999999999998,0.9053927553927554,0.0,0.05030424777363918,,,,,,,,,,,,,,,,,,,,,,,,\p{P},True,character,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,3.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deduplicator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,document_simhash_deduplicator,text_pipeline_1781071569408,text_pipeline_1781071569408_10000,10000
2000.0,2000,,2000.0,text,64,0.151,0.9053927553927554,0.0,0.05169366658382789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,1.514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mapper,,,,,,,,,,,,,,1,whitespace_normalization_mapper,text_pipeline_1781071569408,text_pipeline_1781071569408_2000,2000
2000.0,2000,,2000.0,text,64,0.151,0.9053927553927554,0.0,0.05078070129241576,,,,,,,,,,,,,,,,,,,,,,,,,,,NFKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,1.526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mapper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,fix_unicode_mapper,text_pipeline_1781071569408,text_pipeline_1781071569408_2000,2000
2000.0,2000,,2000.0,text,64,0.16,0.9053927553927554,0.0,0.05171086767929823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,1.537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mapper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,punctuation_normalization_mapper,text_pipeline_1781071569408,text_pipeline_1781071569408_2000,2000
2000.0,2000,,2000.0,text,64,0.159,0.9053927553927554,0.0,0.05169465024316253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,2.028,,,,,,,●■,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mapper,,,,,,,,,,,,,,,,,,,,,,,4,replace_content_mapper,text_pipeline_1781071569408,text_pipeline_1781071569408_2000,2000
2000.0,2000,,2000.0,text,64,0.156,0.9053927553927554,0.0,0.05194307599670479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,1.477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mapper,,,,,,,,,,,,,,,,,,,,,,,,,,5,remove_specific_chars_mapper,text_pipeline_1781071569408,text_pipeline_1781071569408_2000,2000
2000.0,2000,,2000.0,text,64,0.155,0.9053927553927554,0.0,0.05077841040159692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,1.507,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mapper,,,,,,,,,,,,,,,,,,,,,,6,sentence_split_mapper,text_pipeline_1781071569408,text_pipeline_1781071569408_2000,2000
2000.0,2000,,2000.0,text,64,0.156,0.9053927553927554,0.0,0.050990609017275014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,2.195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mapper,,,,,,,,,,,,,,,,,,,,,,,,,7,remove_table_text_mapper,text_pipeline_1781071569408,text_pipeline_1781071569408_2000,2000
2000.0,2000,,2000.0,text,64,0.168,0.9053927553927554,0.0,0.05050948311665886,,,,,,,,,,,,,,,,,,,,,,,,,,,,en,0.05,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,30,5.455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,flagged_words_filter,text_pipeline_1781071569408,text_pipeline_1781071569408_2000,2000
2000.0,2000,,2000.0,text,64,0.168,0.9053927553927554,0.0,0.05216760918272393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,en,0.8,,,,,,,30,3.467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,language_id_score_filter,text_pipeline_1781071569408,text_pipeline_1781071569408_2000,2000
1937.0,2000,,2000.0,text,64,0.17300000000000001,0.9053927553927554,0.0,0.051873262069716826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,en,2313.0,30,4.228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,perplexity_filter,text_pipeline_1781071569408,text_pipeline_1781071569408_2000,2000
1880.0,2000,,2000.0,text,64,0.18,0.9053927553927554,0.0,0.05374963107921369,,,,,,,,,,,,,,,,,2.0,2060.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,2.837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,average_line_length_filter,text_pipeline_1781071569408,text_pipeline_1781071569408_2000,2000
1880.0,2000,,2000.0,text,64,0.17800000000000002,0.9053927553927554,0.0,0.05016197957092289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,620.0,167.0,,,,30,3.617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,maximum_line_length_filter,text_pipeline_1781071569408,text_pipeline_1781071569408_2000,2000
1236.0,2000,,2000.0,text,64,0.17600000000000002,0.9053927553927554,0.0,0.05125539457869877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,3.448,,,,,,,,,,3.0,0.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,filter,,,,,,,,,,,,,,,,,,,,,13,special_characters_filter,text_pipeline_1781071569408,text_pipeline_1781071569408_2000,2000
1214.0,2000,,2000.0,text,64,0.174,0.9053927553927554,0.0,0.050234045560071744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,7.361,,,,,,,,,,,,,,,,,,,,,,,,EleutherAI/pythia-14m,1710.0,288.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,filter,,,,,,,,,,,,,,,14,token_num_filter,text_pipeline_1781071569408,text_pipeline_1781071569408_2000,2000
731.0,2000,,2000.0,text,64,0.20600000000000002,0.9053927553927554,0.0,0.05354391684941267,,,,,,,,,,,,,,,,,,,,3.0,0.6,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,3.613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,character_repetition_filter,text_pipeline_1781071569408,text_pipeline_1781071569408_2000,2000
731.0,2000,,2000.0,text,64,0.20199999999999999,0.9053927553927554,0.0,0.053775167393256565,,,,,,,,,,,,,,,,,,,,,,,,\p{P},True,character,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,2.064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deduplicator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,document_simhash_deduplicator,text_pipeline_1781071569408,text_pipeline_1781071569408_2000,2000
5000.0,5000,,5000.0,text,64,0.142,0.9053927553927554,0.0,0.050693297983377995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,1.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mapper,,,,,,,,,,,,,,1,whitespace_normalization_mapper,text_pipeline_1781071569408,text_pipeline_1781071569408_5000,5000
5000.0,5000,,5000.0,text,64,0.15,0.9053927553927554,0.0,0.051557442708865274,,,,,,,,,,,,,,,,,,,,,,,,,,,NFKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,1.471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mapper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,fix_unicode_mapper,text_pipeline_1781071569408,text_pipeline_1781071569408_5000,5000
5000.0,5000,,5000.0,text,64,0.16399999999999998,0.9053927553927554,0.0,0.05163245967601808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,1.498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mapper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,punctuation_normalization_mapper,text_pipeline_1781071569408,text_pipeline_1781071569408_5000,5000
5000.0,5000,,5000.0,text,64,0.163,0.9053927553927554,0.0,0.051033631170279835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,2.192,,,,,,,●■,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mapper,,,,,,,,,,,,,,,,,,,,,,,4,replace_content_mapper,text_pipeline_1781071569408,text_pipeline_1781071569408_5000,5000
5000.0,5000,,5000.0,text,64,0.159,0.9053927553927554,0.0,0.05119509367290773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,1.512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mapper,,,,,,,,,,,,,,,,,,,,,,,,,,5,remove_specific_chars_mapper,text_pipeline_1781071569408,text_pipeline_1781071569408_5000,5000
